augmentation_couple,augmentation_1,augmentation_2,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,average
Negation_Noise+Scaling,Negation,Noise+Scaling,0.8007153868675232,0.8670417070388794,0.8670756816864014,0.8506510257720947,0.8341836929321289,0.9002557396888733,0.8340990543365479,0.8838099837303162,0.8837506175041199,0.8671096563339233,0.8588692545890808
Negation_Mag_warp+Noise,Negation,Mag_warp+Noise,0.8504601120948792,0.8671435713768005,0.8170419335365295,0.8671774864196777,0.8007662892341614,0.7843837738037109,0.8671435713768005,0.8836614489555359,0.8506128787994385,0.9003322124481201,0.8488723635673523
Negation_scaling+flip,Negation,scaling+flip,0.883631706237793,0.8340142965316772,0.8836614489555359,0.9335378408432007,0.8669736385345459,0.883631706237793,0.8838989734649658,0.8671774864196777,0.88360196352005,0.8836911916732788,0.8803820610046387
Channel_Shuffle_Noise,Channel_Shuffle,Noise,0.88360196352005,0.900153636932373,0.9002047181129456,0.8668373823165894,0.8336744904518127,0.9168797731399536,0.8501920700073242,0.9335378408432007,0.9501151442527771,0.8672453165054321,0.8902443051338196
Channel_Shuffle_Scaling,Channel_Shuffle,Scaling,0.833759605884552,0.9169010519981384,0.9002302289009094,0.9002812504768372,0.8673130869865417,0.9335208535194397,0.9335887432098389,0.883631706237793,0.900306761264801,0.9168585538864136,0.8986392021179199
Channel_Shuffle_Magnitude Warp,Channel_Shuffle,Magnitude Warp,0.8839877843856812,0.9335887432098389,0.7842186093330383,0.8503836393356323,0.8340566754341125,0.8670076727867126,0.8671096563339233,0.8673807978630066,0.9169435501098633,0.9169010519981384,0.8721577525138855
Channel_Shuffle_Random Sampling,Channel_Shuffle,Random Sampling,0.8669396042823792,0.9335038661956787,0.9168797731399536,0.9335038661956787,0.8838692903518677,0.8338021039962769,0.9335208535194397,0.9168585538864136,0.9335378408432007,0.8341836929321289,0.898659884929657
Channel_Shuffle_Flip,Channel_Shuffle,Flip,0.883631706237793,0.9168585538864136,0.9169435501098633,0.8670756816864014,0.8836614489555359,0.9002557396888733,0.9002812504768372,0.9169435501098633,0.9335887432098389,0.9004340171813965,0.9019674062728882
Channel_Shuffle_Drop,Channel_Shuffle,Drop,0.9001280665397644,0.8503836393356323,0.8505747318267822,0.900306761264801,0.8340566754341125,0.8836614489555359,0.850307047367096,0.8339294791221619,0.8836911916732788,0.9335208535194397,0.8720560073852539
Channel_Shuffle_Time Warp,Channel_Shuffle,Time Warp,0.8669055700302124,0.8506891131401062,0.8834528923034668,0.8671096563339233,0.8669396042823792,0.900153636932373,0.8500769138336182,0.8669055700302124,0.8668373823165894,0.9002047181129456,0.8719275593757629
Channel_Shuffle_Permutation,Channel_Shuffle,Permutation,0.9003322124481201,0.8342259526252747,0.8176485300064087,0.8668714761734009,0.8506891131401062,0.7679755091667175,0.8177415132522583,0.817415714263916,0.8672453165054321,0.8008171319961548,0.8340962529182434
Channel_Shuffle_Negation,Channel_Shuffle,Negation,0.8506891131401062,0.8673130869865417,0.8340990543365479,0.9335887432098389,0.9004848003387451,0.8672114610671997,0.8504983186721802,0.8504983186721802,0.8502687215805054,0.8506891131401062,0.8655341267585754
Channel_Shuffle_Channel_Shuffle,Channel_Shuffle,Channel_Shuffle,0.9169222712516785,0.9335378408432007,0.900306761264801,0.8340566754341125,0.9335718154907227,0.9169647693634033,0.8837506771087646,0.933486819267273,0.8671774864196777,0.9169859290122986,0.9036761522293091
Channel_Shuffle_Noise+Scaling,Channel_Shuffle,Noise+Scaling,0.8175554871559143,0.9004340171813965,0.8011218905448914,0.8506128787994385,0.8506128787994385,0.9169647097587585,0.8836614489555359,0.8170419335365295,0.9003831148147583,0.8175089359283447,0.8555896878242493
Channel_Shuffle_Mag_warp+Noise,Channel_Shuffle,Mag_warp+Noise,0.9501661062240601,0.8669736385345459,0.9169647693634033,0.9335208535194397,0.9004340171813965,0.9335548281669617,0.9501915574073792,0.9170283079147339,0.9170495271682739,0.8838396668434143,0.9169723391532898
Channel_Shuffle_scaling+flip,Channel_Shuffle,scaling+flip,0.8837506175041199,0.8005114793777466,0.8338021039962769,0.8337170481681824,0.8169482946395874,0.88360196352005,0.8504601120948792,0.8335893154144287,0.8172290325164795,0.8008171319961548,0.8354427218437195
Noise+Scaling_Noise,Noise+Scaling,Noise,0.8838396668434143,0.9169859290122986,0.9501151442527771,0.8671774864196777,0.900306761264801,0.9003322124481201,0.9501661062240601,0.9168797731399536,0.9003831148147583,0.8505747318267822,0.9036760330200195
Noise+Scaling_Scaling,Noise+Scaling,Scaling,0.900357723236084,0.8837506175041199,0.8169951438903809,0.8506128787994385,0.8671436309814453,0.7842186093330383,0.8835721611976624,0.900306761264801,0.9335718154907227,0.8502687215805054,0.8670798540115356
Noise+Scaling_Magnitude Warp,Noise+Scaling,Magnitude Warp,0.9169222712516785,0.8671436309814453,0.8838099837303162,0.8338446021080017,0.9002812504768372,0.8671096563339233,0.8837209343910217,0.9003831148147583,0.9002812504768372,0.9170071482658386,0.887050449848175
Noise+Scaling_Random Sampling,Noise+Scaling,Random Sampling,0.9170071482658386,0.9004848003387451,0.9335208535194397,0.9004848003387451,0.9170283079147339,0.9005355834960938,0.9501915574073792,0.9336226582527161,0.9002812504768372,0.9501661062240601,0.9203322529792786
Noise+Scaling_Flip,Noise+Scaling,Flip,0.9502043128013611,0.9501533508300781,0.9335548281669617,0.9833929538726807,0.9003322124481201,0.88360196352005,0.8836614489555359,0.9335887432098389,0.9833929538726807,0.8673469424247742,0.9269229769706726
Noise+Scaling_Drop,Noise+Scaling,Drop,0.9001280069351196,0.8502687215805054,0.8669055700302124,0.8504983186721802,0.900153636932373,0.9168585538864136,0.933469831943512,0.9002812504768372,0.8670417070388794,0.8669396042823792,0.8852545022964478
Noise+Scaling_Time Warp,Noise+Scaling,Time Warp,0.8837506771087646,0.9169647693634033,0.9169647693634033,0.9004340171813965,0.8836614489555359,0.8671774864196777,0.9169222712516785,0.9169435501098633,0.9502043128013611,0.9005609750747681,0.9053584337234497
Noise+Scaling_Permutation,Noise+Scaling,Permutation,0.9501661062240601,0.8669736385345459,0.8836614489555359,0.916815996170044,0.8836911916732788,0.8339719176292419,0.916815996170044,0.9334527850151062,0.9501915574073792,0.9002812504768372,0.903602123260498
Noise+Scaling_Negation,Noise+Scaling,Negation,0.9169222712516785,0.9003322124481201,0.9003576636314392,0.9169435501098633,0.9169859290122986,0.8672114610671997,0.88360196352005,0.8838396668434143,0.9168372750282288,0.9335548281669617,0.9036586880683899
Noise+Scaling_Channel_Shuffle,Noise+Scaling,Channel_Shuffle,0.7682119011878967,0.8339294791221619,0.8504983186721802,0.8671774864196777,0.8507652878761292,0.8838396668434143,0.800868034362793,0.8505747318267822,0.8341836929321289,0.8668714761734009,0.8406920433044434
Noise+Scaling_Noise+Scaling,Noise+Scaling,Noise+Scaling,0.8837803602218628,0.883631706237793,0.8837209343910217,0.950140655040741,0.9001791477203369,0.9335378408432007,0.8504219055175781,0.8505365252494812,0.8339294791221619,0.8504983186721802,0.8820377588272095
Noise+Scaling_Mag_warp+Noise,Noise+Scaling,Mag_warp+Noise,0.8672453165054321,0.8505747318267822,0.9003322124481201,0.9002812504768372,0.9336057305335999,0.8837209343910217,0.9169222712516785,0.9002812504768372,0.900306761264801,0.9003831148147583,0.8953653573989868
Noise+Scaling_scaling+flip,Noise+Scaling,scaling+flip,0.9001791477203369,0.8338870406150818,0.850307047367096,0.9168372750282288,0.8175554871559143,0.8503453731536865,0.8670076727867126,0.8504983186721802,0.850307047367096,0.8669396042823792,0.8603864908218384
Mag_warp+Noise_Noise,Mag_warp+Noise,Noise,0.9002557396888733,0.9169010519981384,0.9169222712516785,0.900306761264801,0.9169010519981384,0.9833759665489197,0.9336226582527161,0.9169435501098633,0.9002557396888733,0.9003322124481201,0.9185817837715149
Mag_warp+Noise_Scaling,Mag_warp+Noise,Scaling,0.9169222712516785,0.9501533508300781,0.9169222712516785,0.9335718154907227,0.9169222712516785,0.9335718154907227,0.9335887432098389,0.9169010519981384,0.9169222712516785,0.9335378408432007,0.9269013404846191
Mag_warp+Noise_Magnitude Warp,Mag_warp+Noise,Magnitude Warp,0.950178861618042,0.9502170085906982,0.9335208535194397,0.9833929538726807,0.9169222712516785,0.8836911916732788,0.950178861618042,0.9833929538726807,0.9335887432098389,0.9501661062240601,0.943524956703186
Mag_warp+Noise_Random Sampling,Mag_warp+Noise,Random Sampling,0.8837209343910217,0.9004085659980774,0.8837209343910217,0.9335548281669617,0.9004085659980774,0.8671774864196777,0.8838099837303162,0.7844938039779663,0.9169859290122986,0.8673130869865417,0.882159411907196
Mag_warp+Noise_Flip,Mag_warp+Noise,Flip,0.9003576636314392,0.9002302289009094,0.9335378408432007,0.900357723236084,0.9335887432098389,0.9002812504768372,0.9169222712516785,0.8173691034317017,0.9169435501098633,0.9336226582527161,0.9053210020065308
Mag_warp+Noise_Drop,Mag_warp+Noise,Drop,0.8671096563339233,0.9667603969573975,0.9168797731399536,0.9168797731399536,0.9335548281669617,0.9002812504768372,0.9168797731399536,0.883631706237793,0.8836911916732788,0.9003322124481201,0.9086000323295593
Mag_warp+Noise_Time Warp,Mag_warp+Noise,Time Warp,0.9335378408432007,0.8338446021080017,0.9001791477203369,0.9002812504768372,0.9168797731399536,0.9335038661956787,0.900357723236084,0.8671096563339233,0.8835721611976624,0.9168797731399536,0.8986145853996277
Mag_warp+Noise_Permutation,Mag_warp+Noise,Permutation,0.8506128787994385,0.8672453165054321,0.8839285969734192,0.8838100433349609,0.883780300617218,0.8837803602218628,0.8338445425033569,0.8505365252494812,0.8838692903518677,0.8338870406150818,0.8655294179916382
Mag_warp+Noise_Negation,Mag_warp+Noise,Negation,0.8837803602218628,0.9169435501098633,0.9335208535194397,0.9170283079147339,0.9169222712516785,0.9501533508300781,0.900357723236084,0.9169222712516785,0.9003831148147583,0.950140655040741,0.9186153411865234
Mag_warp+Noise_Channel_Shuffle,Mag_warp+Noise,Channel_Shuffle,0.8837209343910217,0.9003576636314392,0.9002812504768372,0.8836911916732788,0.9335548281669617,0.8837506175041199,0.9335208535194397,0.8671435713768005,0.9170071482658386,0.8671774864196777,0.8970205187797546
Mag_warp+Noise_Noise+Scaling,Mag_warp+Noise,Noise+Scaling,0.8837506771087646,0.9001791477203369,0.9168797731399536,0.8837209343910217,0.8837506175041199,0.9169222712516785,0.8670417070388794,0.9168797731399536,0.9002557396888733,0.9169647693634033,0.8986345529556274
Mag_warp+Noise_Mag_warp+Noise,Mag_warp+Noise,Mag_warp+Noise,0.9335378408432007,0.8836911916732788,0.9169647693634033,0.8671096563339233,0.9005101919174194,0.9335548281669617,0.9169435501098633,0.9002302289009094,0.8171355724334717,0.8837803602218628,0.8953458666801453
Mag_warp+Noise_scaling+flip,Mag_warp+Noise,scaling+flip,0.88360196352005,0.8504983186721802,0.8505747318267822,0.8671775460243225,0.9002302289009094,0.8340989947319031,0.8836615085601807,0.8005114793777466,0.8170887231826782,0.8340566754341125,0.8521499633789062
scaling+flip_Noise,scaling+flip,Noise,0.8837209343910217,0.8175089359283447,0.9004848003387451,0.8341413736343384,0.883780300617218,0.9168585538864136,0.8671774864196777,0.9003831148147583,0.8838396668434143,0.900306761264801,0.8788202404975891
scaling+flip_Scaling,scaling+flip,Scaling,0.8005114793777466,0.8172757625579834,0.8839285969734192,0.8838396668434143,0.9335718154907227,0.8838396668434143,0.8506891131401062,0.8672114610671997,0.8670076727867126,0.9005355834960938,0.8688410520553589
scaling+flip_Magnitude Warp,scaling+flip,Magnitude Warp,0.9003576636314392,0.9335208535194397,0.9169647097587585,0.9004340171813965,0.8836911916732788,0.9335548281669617,0.9001791477203369,0.8338446021080017,0.9003831148147583,0.900357723236084,0.9003288149833679
scaling+flip_Random Sampling,scaling+flip,Random Sampling,0.9833929538726807,0.9335378408432007,0.9501533508300781,0.9667859077453613,0.9668028354644775,0.9501533508300781,0.9169647693634033,0.9501533508300781,0.9667859077453613,0.9667859077453613,0.9551515579223633
scaling+flip_Flip,scaling+flip,Flip,0.833759605884552,0.8505365252494812,0.8836614489555359,0.8835423588752747,0.8336745500564575,0.8341413736343384,0.8503836393356323,0.8340142965316772,0.9334697723388672,0.9002557396888733,0.8637439608573914
scaling+flip_Drop,scaling+flip,Drop,0.9168797731399536,0.900102436542511,0.8505747318267822,0.8504218459129333,0.9169859290122986,0.900306761264801,0.8505365252494812,0.900306761264801,0.8669055700302124,0.8670076727867126,0.8820028305053711
scaling+flip_Time Warp,scaling+flip,Time Warp,0.9169859290122986,0.8176020383834839,0.8506891131401062,0.8507272005081177,0.9004085659980774,0.9169647693634033,0.7842736840248108,0.8836614489555359,0.8673469424247742,0.8504601120948792,0.8639119267463684
scaling+flip_Permutation,scaling+flip,Permutation,0.9501533508300781,0.9501661062240601,0.9003831148147583,0.9335548281669617,0.8836911916732788,0.9501151442527771,0.9667603969573975,0.9335378408432007,0.9004340171813965,0.9169010519981384,0.9285696148872375
scaling+flip_Negation,scaling+flip,Negation,0.8837803602218628,0.8506128787994385,0.8173224329948425,0.8504601120948792,0.8670756816864014,0.8504218459129333,0.8504983186721802,0.8006644248962402,0.8173224329948425,0.8836911916732788,0.847184956073761
scaling+flip_Channel_Shuffle,scaling+flip,Channel_Shuffle,0.9335887432098389,0.9003322124481201,0.7844387888908386,0.9170071482658386,0.9169435501098633,0.8504983186721802,0.8340990543365479,0.9501915574073792,0.9335718154907227,0.9169647693634033,0.8937636613845825
scaling+flip_Noise+Scaling,scaling+flip,Noise+Scaling,0.9002812504768372,0.8506128787994385,0.8838099837303162,0.9335548281669617,0.9003576636314392,0.8342682123184204,0.8506510257720947,0.9003576636314392,0.8338446021080017,0.8671774864196777,0.8754914999008179
scaling+flip_Mag_warp+Noise,scaling+flip,Mag_warp+Noise,0.883512556552887,0.9002557396888733,0.8836614489555359,0.8007153868675232,0.8008679747581482,0.9002047181129456,0.9003322124481201,0.8006644248962402,0.8501920700073242,0.9335718154907227,0.8653978109359741
scaling+flip_scaling+flip,scaling+flip,scaling+flip,0.9667348861694336,0.8505747318267822,0.8670417070388794,0.9169010519981384,0.9667689204216003,0.9169647097587585,0.950127899646759,0.9335208535194397,0.8504601120948792,0.900306761264801,0.9119402170181274
